industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
7,0.08,119,3,7,'\'(-inf-74.5]\'',4,13,2020
18,0.265282,185,0,59,'\'(74.5-245.743]\'',4,10,2020
28,0.16,3,0,59,'\'(-inf-74.5]\'',4,10,2020
7,0.265282,14,3,5,'\'(-inf-74.5]\'',4,10,2020
22,0.265282,29,4,59,'\'(-inf-74.5]\'',4,10,2020
4,0.29,85,0,59,'\'(-inf-74.5]\'',4,10,2020
1,0.27,35,3,59,'\'(-inf-74.5]\'',4,10,2020
13,1,1,0,59,'\'(-inf-74.5]\'',4,10,2020
18,0.31,157,0,59,'\'(-inf-74.5]\'',4,10,2020
7,0.265282,119,4,59,'\'(245.743-inf)\'',4,10,2020
2,0.17,56,13,59,'\'(245.743-inf)\'',4,9,2020
7,0.265282,324,7,59,'\'(74.5-245.743]\'',4,9,2020
14,0.1,410,3,59,'\'(74.5-245.743]\'',4,9,2020
7,0.31,26,3,5,'\'(74.5-245.743]\'',4,9,2020
4,0.1,689,13,59,'\'(74.5-245.743]\'',4,9,2020
4,0.34,114,5,59,'\'(74.5-245.743]\'',4,9,2020
26,0.32,59,3,59,'\'(-inf-74.5]\'',4,9,2020
23,0.15,28,3,7,'\'(-inf-74.5]\'',4,9,2020
4,0.05,137.5,3,59,'\'(-inf-74.5]\'',4,9,2020
5,0.07,157,0,7,'\'(-inf-74.5]\'',4,9,2020
17,0.04,32,0,58,'\'(-inf-74.5]\'',4,9,2020
3,0.265282,18,0,59,'\'(245.743-inf)\'',4,9,2020
3,0.3,40,3,58,'\'(245.743-inf)\'',4,9,2020
7,0.265282,217,0,59,'\'(245.743-inf)\'',4,9,2020
2,0.45,332,13,59,'\'(245.743-inf)\'',4,8,2020
23,0.28,215,5,22,'\'(74.5-245.743]\'',4,8,2020
27,0.33,95,4,59,'\'(74.5-245.743]\'',4,8,2020
7,0.45,40,3,59,'\'(74.5-245.743]\'',4,8,2020
22,0.4,72,4,59,'\'(74.5-245.743]\'',4,8,2020
26,0.35,91,4,42,'\'(74.5-245.743]\'',4,8,2020
17,0.35,64,4,59,'\'(-inf-74.5]\'',4,8,2020
21,0.4,40,3,59,'\'(-inf-74.5]\'',4,8,2020
17,0.05,65,4,59,'\'(-inf-74.5]\'',4,8,2020
17,0.25,157,0,59,'\'(-inf-74.5]\'',4,8,2020
17,0.1,106,4,59,'\'(-inf-74.5]\'',4,8,2020
22,0.16,23,0,5,'\'(-inf-74.5]\'',4,8,2020
20,0.1,157,0,7,'\'(-inf-74.5]\'',4,8,2020
2,0.1,16,3,5,'\'(-inf-74.5]\'',4,8,2020
9,0.12,26,2,59,'\'(-inf-74.5]\'',4,8,2020
7,0.06,314,5,5,'\'(245.743-inf)\'',4,8,2020
17,0.265282,58,4,59,'\'(245.743-inf)\'',4,8,2020
28,0.1,134,4,48,'\'(245.743-inf)\'',4,8,2020
7,0.265282,35,2,59,'\'(245.743-inf)\'',4,8,2020
7,0.265282,1,0,36,'\'(245.743-inf)\'',4,8,2020
23,0.2,140,5,59,'\'(245.743-inf)\'',4,8,2020
9,0.5,902,7,59,'\'(245.743-inf)\'',4,7,2020
9,0.44,319,5,59,'\'(245.743-inf)\'',4,7,2020
12,0.53,438,13,59,'\'(245.743-inf)\'',4,7,2020
21,0.07,319,13,59,'\'(74.5-245.743]\'',4,7,2020
17,0.2,367,6,59,'\'(74.5-245.743]\'',4,7,2020
7,0.265282,157,0,59,'\'(74.5-245.743]\'',4,7,2020
23,0.15,85,5,59,'\'(74.5-245.743]\'',4,7,2020
12,0.265282,175,4,59,'\'(-inf-74.5]\'',4,7,2020
23,0.1,181,5,59,'\'(-inf-74.5]\'',4,7,2020
17,0.08,607,12,59,'\'(-inf-74.5]\'',4,7,2020
18,0.07,190,0,59,'\'(-inf-74.5]\'',4,7,2020
10,0.265282,157,0,59,'\'(-inf-74.5]\'',4,7,2020
7,0.265282,99,4,59,'\'(-inf-74.5]\'',4,7,2020
26,0.265282,15,2,59,'\'(245.743-inf)\'',4,7,2020
17,0.265282,41,12,59,'\'(245.743-inf)\'',4,7,2020
7,0.33,293,6,59,'\'(74.5-245.743]\'',4,6,2020
17,0.2,0.7,2,5,'\'(74.5-245.743]\'',4,6,2020
17,0.2,75,3,59,'\'(74.5-245.743]\'',4,6,2020
7,0.06,157,0,5,'\'(-inf-74.5]\'',4,6,2020
17,0.1,28,14,59,'\'(-inf-74.5]\'',4,6,2020
26,0.14,92,4,59,'\'(-inf-74.5]\'',4,6,2020
27,0.32,21,3,7,'\'(-inf-74.5]\'',4,6,2020
7,0.2,72,3,7,'\'(-inf-74.5]\'',4,6,2020
10,0.1,50,12,59,'\'(-inf-74.5]\'',4,6,2020
3,0.265282,25,13,7,'\'(245.743-inf)\'',4,6,2020
28,0.265282,183,5,59,'\'(245.743-inf)\'',4,6,2020
4,0.265282,227,4,59,'\'(245.743-inf)\'',4,6,2020
0,0.25,100,0,59,'\'(-inf-74.5]\'',4,5,2020
2,0.12,348,0,31,'\'(-inf-74.5]\'',4,4,2020
8,0.33,300,5,5,'\'(245.743-inf)\'',4,3,2020
17,0.5,162,5,59,'\'(245.743-inf)\'',4,3,2020
28,0.42,157,0,5,'\'(74.5-245.743]\'',4,3,2020
23,0.37,297,6,59,'\'(74.5-245.743]\'',4,3,2020
27,0.265282,225,0,59,'\'(74.5-245.743]\'',4,3,2020
27,0.265282,955,3,59,'\'(74.5-245.743]\'',4,3,2020
28,0.1,157,0,23,'\'(74.5-245.743]\'',4,3,2020
15,0.07,35,3,59,'\'(74.5-245.743]\'',4,3,2020
23,0.13,97,5,59,'\'(-inf-74.5]\'',4,3,2020
7,0.4,40,3,59,'\'(-inf-74.5]\'',4,3,2020
13,0.13,247,5,59,'\'(-inf-74.5]\'',4,3,2020
18,0.08,80,6,59,'\'(-inf-74.5]\'',4,3,2020
12,0.25,24,2,7,'\'(-inf-74.5]\'',4,3,2020
12,0.265282,14,2,59,'\'(-inf-74.5]\'',4,3,2020
18,0.05,157,0,59,'\'(-inf-74.5]\'',4,3,2020
23,0.265282,4,2,59,'\'(-inf-74.5]\'',4,3,2020
28,0.25,157,0,59,'\'(-inf-74.5]\'',4,3,2020
18,0.2,157,0,59,'\'(-inf-74.5]\'',4,3,2020
4,0.265282,16,2,59,'\'(245.743-inf)\'',4,3,2020
10,0.265282,64,3,59,'\'(245.743-inf)\'',4,3,2020
28,0.265282,41,3,11,'\'(245.743-inf)\'',4,3,2020
10,0.265282,7,2,59,'\'(245.743-inf)\'',4,3,2020
22,0.265282,28,3,59,'\'(245.743-inf)\'',4,3,2020
21,0.5,117,4,59,'\'(245.743-inf)\'',4,3,2020
8,0.35,114,13,59,'\'(245.743-inf)\'',4,2,2020
1,0.03,1200,5,59,'\'(74.5-245.743]\'',4,2,2020
9,0.54,112,4,7,'\'(74.5-245.743]\'',4,2,2020
8,0.22,549,6,59,'\'(74.5-245.743]\'',4,2,2020
8,0.25,109,5,17,'\'(74.5-245.743]\'',4,2,2020
27,0.265282,167,3,52,'\'(74.5-245.743]\'',4,2,2020
21,0.2,222,5,59,'\'(74.5-245.743]\'',4,2,2020
23,0.17,253,5,59,'\'(-inf-74.5]\'',4,2,2020
23,0.3,68,3,59,'\'(-inf-74.5]\'',4,2,2020
25,0.265282,152,3,59,'\'(-inf-74.5]\'',4,2,2020
10,0.25,65,14,59,'\'(-inf-74.5]\'',4,2,2020
27,0.265282,122,4,22,'\'(-inf-74.5]\'',4,2,2020
22,0.2,118,12,59,'\'(-inf-74.5]\'',4,2,2020
17,0.265282,102,4,59,'\'(-inf-74.5]\'',4,2,2020
10,0.19,114,6,59,'\'(-inf-74.5]\'',4,2,2020
18,0.265282,50,5,59,'\'(-inf-74.5]\'',4,2,2020
13,0.15,151,0,59,'\'(-inf-74.5]\'',4,2,2020
10,0.265282,40,3,59,'\'(-inf-74.5]\'',4,2,2020
17,0.07,16,3,59,'\'(-inf-74.5]\'',4,2,2020
5,0.07,2,0,59,'\'(-inf-74.5]\'',4,2,2020
7,0.06,8,0,22,'\'(-inf-74.5]\'',4,2,2020
9,0.07,6,2,59,'\'(-inf-74.5]\'',4,2,2020
21,0.5,157,0,59,'\'(245.743-inf)\'',4,2,2020
23,0.265282,102,12,22,'\'(245.743-inf)\'',4,2,2020
23,0.265282,70,4,59,'\'(245.743-inf)\'',4,2,2020
23,1,157,0,57,'\'(245.743-inf)\'',4,2,2020
19,0.265282,157,0,59,'\'(245.743-inf)\'',4,2,2020
2,0.265282,48,3,59,'\'(74.5-245.743]\'',4,1,2020
28,0.33,157,0,33,'\'(74.5-245.743]\'',4,1,2020
12,0.2,75,3,59,'\'(74.5-245.743]\'',4,1,2020
17,0.12,159,5,59,'\'(-inf-74.5]\'',4,1,2020
18,0.25,8.5,2,17,'\'(-inf-74.5]\'',4,1,2020
7,0.2,190,4,59,'\'(-inf-74.5]\'',4,1,2020
22,0.13,52,4,59,'\'(-inf-74.5]\'',4,1,2020
7,0.09,143,0,22,'\'(-inf-74.5]\'',4,1,2020
27,0.37,157,0,59,'\'(-inf-74.5]\'',4,1,2020
25,0.09,100,4,25,'\'(-inf-74.5]\'',4,1,2020
17,0.2,16,2,59,'\'(-inf-74.5]\'',4,1,2020
28,0.265282,11,2,59,'\'(-inf-74.5]\'',4,1,2020
7,0.2,50,3,7,'\'(-inf-74.5]\'',4,1,2020
17,0.25,46,4,59,'\'(-inf-74.5]\'',4,1,2020
12,0.4,15,2,59,'\'(-inf-74.5]\'',4,1,2020
7,0.265282,157,0,59,'\'(245.743-inf)\'',4,1,2020
23,0.265282,197,5,59,'\'(245.743-inf)\'',4,1,2020
23,0.5,62,4,59,'\'(245.743-inf)\'',4,1,2020
1,0.265282,46,4,59,'\'(245.743-inf)\'',4,1,2020
17,0.6,81,4,59,'\'(245.743-inf)\'',4,1,2020
28,0.5,33,3,59,'\'(245.743-inf)\'',4,1,2020
15,0.18,227,5,59,'\'(245.743-inf)\'',3,31,2020
17,0.3,89,4,59,'\'(74.5-245.743]\'',3,31,2020
2,0.41,310,8,59,'\'(74.5-245.743]\'',3,31,2020
27,0.3,467,6,59,'\'(74.5-245.743]\'',3,31,2020
15,0.37,69,5,59,'\'(-inf-74.5]\'',3,31,2020
21,0.25,157,14,59,'\'(-inf-74.5]\'',3,31,2020
17,0.265282,55,0,59,'\'(-inf-74.5]\'',3,31,2020
22,0.265282,26,3,59,'\'(-inf-74.5]\'',3,31,2020
8,0.04,91,4,59,'\'(-inf-74.5]\'',3,31,2020
17,0.14,26,3,59,'\'(-inf-74.5]\'',3,31,2020
28,0.265282,67,4,59,'\'(245.743-inf)\'',3,31,2020
17,0.265282,4,1,59,'\'(245.743-inf)\'',3,31,2020
28,0.3,116,3,59,'\'(245.743-inf)\'',3,31,2020
10,0.35,8,2,59,'\'(245.743-inf)\'',3,31,2020
7,0.265282,157,0,59,'\'(245.743-inf)\'',3,31,2020
13,0.265282,130,6,59,'\'(245.743-inf)\'',3,31,2020
2,0.3,423,7,59,'\'(245.743-inf)\'',3,30,2020
6,0.25,423,5,59,'\'(74.5-245.743]\'',3,30,2020
28,0.2,48,3,22,'\'(74.5-245.743]\'',3,30,2020
10,0.3,45,2,25,'\'(-inf-74.5]\'',3,30,2020
7,0.3,110,4,59,'\'(-inf-74.5]\'',3,30,2020
18,0.09,77,13,59,'\'(-inf-74.5]\'',3,30,2020
15,0.1,157,0,59,'\'(-inf-74.5]\'',3,30,2020
19,0.265282,110,6,59,'\'(-inf-74.5]\'',3,30,2020
27,0.265282,82,2,14,'\'(-inf-74.5]\'',3,30,2020
21,0.75,18,2,59,'\'(-inf-74.5]\'',3,30,2020
23,0.265282,75,2,59,'\'(-inf-74.5]\'',3,30,2020
9,0.5,15,1,59,'\'(-inf-74.5]\'',3,30,2020
23,0.265282,31,4,59,'\'(245.743-inf)\'',3,30,2020
22,0.39,219,3,59,'\'(245.743-inf)\'',3,29,2020
17,1,25,3,59,'\'(-inf-74.5]\'',3,29,2020
2,0.265282,13,2,59,'\'(-inf-74.5]\'',3,29,2020
28,0.5,47,5,22,'\'(245.743-inf)\'',3,28,2020
21,0.265282,2250,9,59,'\'(245.743-inf)\'',3,28,2020
23,0.265282,541,7,59,'\'(245.743-inf)\'',3,28,2020
0,0.85,3000,0,58,'\'(245.743-inf)\'',3,27,2020
27,0.3,623,5,59,'\'(245.743-inf)\'',3,27,2020
2,1,95,0,48,'\'(245.743-inf)\'',3,27,2020
23,0.265282,18,0,59,'\'(74.5-245.743]\'',3,27,2020
4,0.265282,430,6,59,'\'(74.5-245.743]\'',3,27,2020
9,0.265282,127,4,59,'\'(74.5-245.743]\'',3,27,2020
21,0.25,77,3,59,'\'(74.5-245.743]\'',3,27,2020
21,0.3,560,4,59,'\'(74.5-245.743]\'',3,27,2020
27,0.25,403,5,59,'\'(74.5-245.743]\'',3,27,2020
27,0.2,107,14,59,'\'(74.5-245.743]\'',3,27,2020
7,0.3,201,13,7,'\'(74.5-245.743]\'',3,27,2020
14,0.265282,133,6,59,'\'(74.5-245.743]\'',3,27,2020
1,0.265282,12,2,59,'\'(-inf-74.5]\'',3,27,2020
7,0.1,49,3,7,'\'(-inf-74.5]\'',3,27,2020
21,0.265282,263,4,5,'\'(-inf-74.5]\'',3,27,2020
9,0.265282,20,1,59,'\'(-inf-74.5]\'',3,27,2020
9,0.2,60,4,59,'\'(-inf-74.5]\'',3,27,2020
22,0.2,41,0,59,'\'(-inf-74.5]\'',3,27,2020
17,0.265282,25,3,59,'\'(-inf-74.5]\'',3,27,2020
23,0.265282,68,3,59,'\'(-inf-74.5]\'',3,27,2020
7,0.265282,157,2,5,'\'(245.743-inf)\'',3,27,2020
5,0.265282,157,0,59,'\'(245.743-inf)\'',3,27,2020
13,0.265282,273,9,59,'\'(245.743-inf)\'',3,27,2020
23,0.5,88,4,59,'\'(245.743-inf)\'',3,26,2020
28,0.265282,157,0,22,'\'(74.5-245.743]\'',3,26,2020
13,0.1,149,7,59,'\'(-inf-74.5]\'',3,26,2020
6,0.1,149,4,7,'\'(-inf-74.5]\'',3,26,2020
27,0.265282,123,5,59,'\'(-inf-74.5]\'',3,26,2020
21,0.75,34,3,59,'\'(-inf-74.5]\'',3,26,2020
23,0.2,47,3,59,'\'(-inf-74.5]\'',3,26,2020
19,1,5,1,59,'\'(-inf-74.5]\'',3,26,2020
17,0.4,35,3,59,'\'(245.743-inf)\'',3,26,2020
28,0.25,981,5,59,'\'(245.743-inf)\'',3,25,2020
21,0.265282,179.1,3,59,'\'(74.5-245.743]\'',3,25,2020
20,0.3,157,0,7,'\'(74.5-245.743]\'',3,25,2020
18,0.15,157,0,59,'\'(74.5-245.743]\'',3,25,2020
28,0.23,26,3,59,'\'(-inf-74.5]\'',3,25,2020
17,0.28,48,4,59,'\'(-inf-74.5]\'',3,25,2020
5,0.75,24,2,59,'\'(-inf-74.5]\'',3,25,2020
18,0.23,35,3,59,'\'(-inf-74.5]\'',3,25,2020
20,0.05,233,0,59,'\'(-inf-74.5]\'',3,25,2020
4,0.265282,22,2,59,'\'(-inf-74.5]\'',3,25,2020
21,0.265282,5,2,59,'\'(245.743-inf)\'',3,25,2020
2,0.3,296,5,59,'\'(245.743-inf)\'',3,25,2020
21,0.08,180,3,59,'\'(245.743-inf)\'',3,25,2020
23,0.265282,8,2,59,'\'(245.743-inf)\'',3,25,2020
28,0.33,359,5,59,'\'(245.743-inf)\'',3,24,2020
2,0.265282,157,0,59,'\'(74.5-245.743]\'',3,24,2020
9,0.67,20,3,59,'\'(74.5-245.743]\'',3,24,2020
21,0.3,79,3,59,'\'(74.5-245.743]\'',3,24,2020
28,0.265282,35,3,59,'\'(-inf-74.5]\'',3,24,2020
23,0.25,157,0,7,'\'(245.743-inf)\'',3,24,2020
10,0.4,47,0,59,'\'(245.743-inf)\'',3,24,2020
27,0.265282,117,5,59,'\'(245.743-inf)\'',3,24,2020
21,0.15,1600,8,59,'\'(245.743-inf)\'',3,23,2020
21,0.18,280,5,59,'\'(74.5-245.743]\'',3,23,2020
23,0.5,2,14,59,'\'(74.5-245.743]\'',3,23,2020
28,0.22,36,3,59,'\'(-inf-74.5]\'',3,23,2020
17,0.265282,0,14,59,'\'(-inf-74.5]\'',3,23,2020
4,0.4,7,0,59,'\'(-inf-74.5]\'',3,23,2020
22,0.17,48,3,59,'\'(-inf-74.5]\'',3,23,2020
7,0.25,94,4,59,'\'(-inf-74.5]\'',3,23,2020
28,0.2,3,1,59,'\'(245.743-inf)\'',3,23,2020
23,0.2,70,4,59,'\'(245.743-inf)\'',3,23,2020
8,0.265282,164,3,59,'\'(245.743-inf)\'',3,23,2020
8,0.98,120,14,59,'\'(245.743-inf)\'',3,20,2020
28,0.265282,39,3,59,'\'(-inf-74.5]\'',3,20,2020
13,0.5,7,1,7,'\'(-inf-74.5]\'',3,20,2020
18,0.265282,16,2,59,'\'(-inf-74.5]\'',3,20,2020
28,1,5,1,59,'\'(245.743-inf)\'',3,20,2020
28,0.265282,526,4,59,'\'(245.743-inf)\'',3,20,2020
27,0.265282,214,5,22,'\'(74.5-245.743]\'',3,19,2020
22,1,157,0,59,'\'(74.5-245.743]\'',3,19,2020
28,0.5,17,3,59,'\'(-inf-74.5]\'',3,19,2020
28,0.265282,81,4,59,'\'(-inf-74.5]\'',3,19,2020
25,0.265282,74,2,25,'\'(245.743-inf)\'',3,19,2020
8,1,13,0,59,'\'(245.743-inf)\'',3,19,2020
23,0.265282,0,14,59,'\'(245.743-inf)\'',3,19,2020
17,0.2,4,1,59,'\'(-inf-74.5]\'',3,18,2020
28,0.22,79,4,59,'\'(74.5-245.743]\'',3,16,2020
26,1,6,1,59,'\'(-inf-74.5]\'',3,16,2020
28,1,5.1,1,59,'\'(245.743-inf)\'',3,16,2020
27,0.1,45,0,59,'\'(-inf-74.5]\'',3,13,2020
2,0.75,1,1,59,'\'(-inf-74.5]\'',3,13,2020
23,0.4,90,4,59,'\'(-inf-74.5]\'',3,12,2020
15,0.265282,12,2,59,'\'(74.5-245.743]\'',3,11,2020
